Date,Price,Open,High,Low,Vol.,Change %
03/06/2024,47965.4,47451.65,48161.25,47442.25,301.72M,0.81%
03/05/2024,47581,47265.7,47737.85,47196.75,176.91M,0.26%
03/04/2024,47456.1,47318.5,47529.6,47191.65,158.09M,0.34%
03/02/2024,47297.5,47377.45,47433.85,47237,12.24M,0.02%
03/01/2024,47286.9,46218,47342.25,46218,172.52M,2.53%
02/29/2024,46120.9,45881.45,46329.65,45661.75,544.73M,0.34%
02/28/2024,45963.15,46640.9,46754.55,45852.55,167.27M,-1.34%
02/27/2024,46588.05,46480.2,46722.25,46324.9,157.26M,0.02%
02/26/2024,46576.5,46615.85,46893.15,46513.55,223.68M,-0.50%
02/23/2024,46811.75,47060.7,47245.35,46723.15,200.52M,-0.23%
02/22/2024,46919.8,46934.55,47024.05,46426.85,177.18M,-0.21%
02/21/2024,47019.7,47363.4,47363.4,46886.95,198.95M,-0.16%
02/20/2024,47094.2,46444.9,47136.75,46367.8,171.89M,1.20%
02/19/2024,46535.5,46554.9,46717.4,46317.7,158.39M,0.32%
02/16/2024,46384.85,46454.3,46693.4,46264.4,291.38M,0.36%
02/15/2024,46218.9,46027.1,46297.7,45590.2,277.74M,0.68%
02/14/2024,45908.3,45014.65,46170.45,44860.75,279.95M,0.89%
02/13/2024,45502.4,45056.8,45750.4,44819.55,245.86M,1.38%
02/12/2024,44882.25,45664.3,45748.5,44633.85,268.82M,-1.65%
02/09/2024,45634.55,44986.75,45718.15,44859.15,275.98M,1.38%
02/08/2024,45012,45973.85,46181.2,44893.75,319.91M,-1.76%
02/07/2024,45818.5,45944.6,46062.85,45620.5,283.67M,0.28%
02/06/2024,45690.8,45891.2,45932.15,45527,178.59M,-0.29%
02/05/2024,45825.55,45962.25,46048.6,45615.1,265.91M,-0.32%
02/02/2024,45970.95,46568.2,46892.35,45901.25,337.04M,-0.47%
02/01/2024,46188.65,46164.9,46306.9,45668.35,305.72M,0.42%
01/31/2024,45996.8,45295.65,46179.75,45071.2,373.13M,1.39%
01/30/2024,45367.75,45481.5,45678.7,45206.05,232.11M,-0.16%
01/29/2024,45442.35,45171.5,45660.35,45110.9,336.78M,1.28%
01/25/2024,44866.15,45057.95,45139.05,44429,386.81M,-0.48%
01/24/2024,45082.4,44489.4,45485.5,44489.4,348.70M,0.15%
01/23/2024,45015.05,46495.45,46580.3,44886.1,422.62M,-2.26%
01/20/2024,46058.2,45989.25,46183.7,45640.9,157.20M,0.78%
01/19/2024,45701.15,46103.5,46249.85,45558.05,296.61M,-0.03%
01/18/2024,45713.55,45492.75,46184.05,45430.7,275.04M,-0.76%
01/17/2024,46064.45,46573.95,47212.75,45979.6,499.65M,-4.28%
01/16/2024,48125.1,48109.95,48305.4,48002.85,224.46M,-0.07%
01/15/2024,48158.3,47891.05,48248.05,47825.4,167.05M,0.94%
01/12/2024,47709.8,47572.7,47873.7,47408.5,191.64M,0.57%
01/11/2024,47438.35,47538.6,47662.1,47237,132.52M,0.16%
01/10/2024,47360.85,47073.85,47423.45,47010.8,165.16M,0.25%
